country_code,country_name,year,gdp,htexp,inet,terenr,secenr,labor,pop,infl,rdexp,hci,broad,rdrate,eco_fre,fdi,gii,eduexp,gfcf,ictexp,cc,ge,pv,rl,rq,va,mobile,nfa,nbden,suscom,trade,hdi,sciart,secsvr,ai_art,Overallscore,Government,TechnologySector,DataandInfrastructure,Vision,GovernanceandEthics,DigitalCapacity,Adaptability,Size,InnovationCapacity,HumanCapital,Infrastructure,DataAvailability,DataRepresentativeness,EGDI,HCI1,OSI,TTI,Intellectualcapital,AI_Doc,DT,ln_gdp,Institutions_Index,trade_normalized,country_id,AI_Doc_norm,Inf_data,inf_data_avg,Inf_dataxAI
LUX,Luxembourg,2022,68213621000,820151287,98.2,21.0326004,107.8397598,334814,653103,6.217521673,.976530015,,38.327,4879,81,62823377210,49.80547205,4.703022003,10929394000,5654533098,1.88359046,1.772227883,1.064390063,1.768510461,1.83396697,1.541474581,139.651,389000000000,18.8958816,53.26542554,412.1771699,.922,1170.6,63898.03752,305,67.90883906000001,82.5719618,43.32012009,77.83443529,100,71.00276546000001,86.58319667000001,72.70188508,36.15098395,48.99388671,44.8154896,67.66666667,75.30247222,90.53,.8675,.8245,.8319,.9462,50.99787058812965,134,76.517448,24.94591,4.2231779,1,Luxembourg,.0026026887,1.3983499,71.484566,.0036394694
LUX,Luxembourg,2023,67740469000,801169826,99.3,,,345150,666430,6.290055055,,,,,78,67139403936,50.5981452,,10233223000,6395720433,1.926659107,1.9142133,1.054001689,1.752434731,1.929063201,1.632662892,144.475,380000000000,,53.64505517,404.4583349,.922,,60480.47057,,69.40775632,83.11109411,46.50816245,78.60401238999999,100,72.962,86.57333333,72.90904311,36.15405191,56.67407496,46.69636047,72.08089243000001,74.78930262999999,88.94184211,,,,,48.87122633298399,174,77.814507,24.93895,4.3708253,.98116052,Luxembourg,.0033854523,1.5305088,73.435097,.0051814644
LUX,Luxembourg,2024,68439291000,,98.8,,,349964,677717,5.226355067,,,,,79,25520673997,49.09056574,,9491165000,5253098105,,,,,,,,392000000000,,56.00978018,398.227931,,,58376.87412,,70.62575172,84.66929577000001,43.80789727,83.40006212999999,100,97.32267146,65.28183914,76.07267247999999,34.42709844,53.32444673,43.67214664,68.71572494999999,84.21865864999999,97.26580278,.84658,.79548,.75554,.98876,64.4935177211063,78,72.738739,24.949213,,.96595383,Luxembourg,.0015068199,1.7501575,76.467194,.0026371721
MDG,Madagascar,2019,21900000000000,7250779,9.380000000000001,5.534029961,33.93414933,14288402,28219554,6.522090641,,,.106309,,57,-372693195,22.38,3.013383865,6380000000000,129003752,-1.05258441,-1.193396926,-.313957304,-1.013498783,-.78888917,-.235004053,46.078,4640000000000,.129967757,37.4049915,62.60132305,.495,122.45,8.044067599,13,,,,,,,,,,,,,,,,,,,14.1028880866426,4,,30.717508,-2.0193627,.14678425,Madagascar,.000058707265,,,
MDG,Madagascar,2020,20300000000000,3274143,11.4,5.676859856,,14580621,28953556,4.311145136,,.391991019,.110522,,60,-239373735,27.4,3.25443387,5720000000000,159048644,-1.010506511,-1.053035736,-.509334743,-.879633844,-.811572015,-.263206869,54.8085,4920000000000,.099515542,39.23035201,49.01070737,.483,175.76,9.877888574,13,26.75957182,23.65353315,18.18933294,38.43584936,0,38.91238869,27.56,28.1417439,3.632878671,29.45901835,21.47610179,24.94851476,27.47403333,62.885,.3095,.5306999999999999,.2882,.1096,15.01376503735054,1,26.660849,30.641642,-1.9749541,.11361339,Madagascar,0,-1.7521534,26.211273,0
MDG,Madagascar,2021,21300000000000,3063735,13.7,,35.14506658,15102009,29691083,6.26959796,,,.104183,,58,-243209376,22.50706604,3.198075533,6190000000000,216294331,-.953181684,-1.02791667,-.542262673,-.8855955599999999,-.836634576,-.279159993,53.9177,4960000000000,.1067641,38.82885282,55.21585859,.481,174.2,13.87622001,19,29.5299684,31.16055849,20.44270645,36.98664025,0,39.70868229,31.852055,53.08149667,7.736615638,34.30577459,19.28572913,38.74892126,22.77357954,49.43741994,,,,,17.78933684664714,4,31.124851,30.689728,-1.9716386,.12875842,Madagascar,.000058707265,-1.448735,30.76125,-.000085051266
MDG,Madagascar,2022,22100000000000,3306828,18.6,6.150969982,,15576306,30437261,9.626057337000001,,,.10749,,59,-325831201,18.61718094,3.139019966,6470000000000,238536314,-.969914019,-.972033024,-.480796605,-.950021684,-.815499842,-.293677032,64.7495,5050000000000,.113132873,35.9647978,70.54713441,.483,156.66,17.80712134,8,28.2580958,25.10244127,19.50986936,40.16197676,0,40.68659343,32.33478667,27.388385,7.105847209,24.01652353,27.40723734,34.97,23.01990806,62.5,.3565,.536,.3515,.182,16.24301701692652,6,30.108232,30.726599,-1.9558603,.16617772,Madagascar,.000097845441,-1.5687145,28.994953,-.00015349156
MDG,Madagascar,2023,23100000000000,3982231,20.4,6.407450199,,16036576,31195932,7.465149405,,,.124487,,59,692,19.06445479,,6680000000000,,-1.000182152,-1.022776127,-.690745652,-.974946022,-.799546599,-.31951648,75.4563,8370000000000,,38.27439769,61.13304169,.487,,22.18237942,,28.47313128,25.00503139,19.27536061,41.13900185,0,40.226,32.33666667,27.4574589,7.512931484,28.83763911,21.47551124,34.97,27.65200556,60.795,,,,,25.69556074860532,2,31.652891,30.770853,-2.0879283,.14320058,Madagascar,.000019569088,-1.4045081,31.311003,-.000027484943
MDG,Madagascar,2024,24000000000000,,,,,16519381,31964956,7.627234818,,,,,57,801,17.93486504,,7850000000000,,,,,,,,,10400000000000,,37.58652477,54.97144868,,,25.0586924,,28.80438299,25.29606193,21.19296443,39.9241226,0,41.27001041,29.12523583,30.78900146,6.131418787,28.78690231,28.66057219,17.7642124,31.98898204,70.01917338,.32346,.41409,.40447,.15178,16.8759811214474,2,26.29281,30.809074,,.12816188,Madagascar,.000019569088,-1.8368005,24.876596,-.000035944511
MWI,Malawi,2019,7210000000000,4011025,11.1,,35.09989929,7219815,19025752,7.728556424,,,.059698,,51,-31972746,23,,,41938216,-.78355056,-.798645079,-.286819607,-.342049658,-.749148667,-.11001724,46.7841,163000000000,,37.34253819,,.513,252.4,16.0309038,4,,,,,,,,,,,,,,,,,,,18.07942238267148,,,29.606489,-1.3444103,,Malawi,,,,
MWI,Malawi,2020,7260000000000,1317730,13.9,,,7585652,19533888,6.21829712,,.413240641,.0627371,,53,-406085656,30.02,,,148759068,-.39216423,-.818265617,-.118886553,-.277480274,-.785046399,.002628359,51.217,-348000000000,,39.90366865,,.512,291.02,16.58655973,4,26.7163134,25.55151365,17.65653638,36.94089017,0,39.42573826,28.12333333,34.65698301,3.07121002,31.47272536,18.42567375,21.62017052,33.5525,55.65,.348,.4812,.4235,.1394,19.464026481017,4,27.765335,29.613401,-1.0596938,,Malawi,.000058707265,-1.6500385,27.586336,-.000096869247
MWI,Malawi,2021,7590000000000,4625003,17.5,,,7724019,20047258,8.152968429,,,.0670815,,53,-128860857,22.90133249,,,149631311,-.322536081,-.792490959,-.10926304,-.248572364,-.801559806,.069476746,59.5599,-423000000000,,40.90085549,,.509,371.88,21.19990674,12,24.84849018,28.57099729,18.42597412,27.54849913,0,29.2582375,29.017295,56.00845667,6.756224825,32.9552385,15.56645903,16.85996082,26.34072662,39.44480994,,,,,21.39022745643297,8,24.07266,29.657852,-.98221844,,Malawi,.00013698362,-2.0678287,21.600344,-.00028325868
MWI,Malawi,2022,7660000000000,2422189,17,,,8039685,20568728,17.16683039,,,.072406,,53,-140005928,,,,150246974,-.6088519100000001,-.8532260659999999,-.157983273,-.221973345,-.739736259,.062155295,59.6496,-588000000000,,40.23136906,,.513,361.73,23.82257182,17,24.459898,21.88389761,17.16847091,34.32732546,0,33.74499136,25.94425333,27.84634577,6.818272361,21.07325657,23.61388381,13.462,28.23371769,61.29,.3435,.4884,.3607,.1815,23.06305334028375,12,22.546658,29.667032,-1.1163986,,Malawi,.00021525998,-2.1164587,20.847858,-.00045558883
MWI,Malawi,2023,7810000000000,4133308,18,,,8334815,21104482,22.80672202,,,.0795566,,53,-134063524,,,,153669070,-.602811515,-.859506547,-.235615641,-.15549551,-.772310615,.075614944,61.0866,-1220000000000,,41.59466638,,.517,,27.67184715,,24.8675796,22.00016384,20.49032924,32.11224573,0,34.686,25.94333333,27.37132201,9.309456745,32.76692051,19.39461046,13.462,28.69473718,54.18,,,,,30.94460645841227,8,22.700024,29.686426,-1.1256152,,Malawi,.00013698362,-2.1001158,21.078369,-.00028768147
MWI,Malawi,2024,7950000000000,,,,,8601901,21655286,27.32999,,,,,52,703,,,,,,,,,,,,,,38.51176304,,,,32.46320552,,29.31673864,27.84723617,23.78700918,36.31597057,0,53.50863384,28.16209915,29.71821168,7.868445834,36.72498761,26.76759411,16.69881238,30.76816982,61.48092949,.37534,.47493,.46247,.18862,20.7435930539944,2,25.209694,29.704193,,,Malawi,.000019569088,-1.9163659,23.733492,-.000037501533
MYS,Malaysia,2019,1420000000000,86902999434,84.2,43.19771576,80.59307861000001,16633299,33440596,.071826909,,,8.86497,,74,-1626970695,42.68,3.979539633,329000000000,2996040656,.232962102,.967774987,.146480128,.491569161,.547572374,-.047705479,133.373,287000000000,2.230757809,46.44266323,123.028562,.8120000000000001,21651.72,6424.167799,2478,,,,,,,,,,,,,,,,,,,51.39586727313009,1491,,27.981678,1.0241039,.29427004,Malaysia,.029157942,,,
MYS,Malaysia,2020,1350000000000,92101649422,89.59999999999999,42.40976715,78.58309937,16875265,33889558,-.818007729,.95055002,.61097616,9.911020000000001,712,75,-762778047,52.23,4.518887043,281000000000,3178141447,.228581384,1.022258878,.125864699,.573119819,.66661346,-.154460147,129.018,312000000000,2.067048592,47.04737801,116.7881824,.8100000000000001,21993.06,7157.514418,2510,63.66304351,67.3845196,54.42844892,69.17616203,50,64.83136896000001,84.83666667,69.87004277,30.35837259,65.13478846,67.79218571,53.39820276,71.97528333,82.155,.7892,.7513,.8529,.7634,52.67962544291669,1383,70.070053,27.931126,1.086107,.27903903,Malaysia,.027044481,.79441172,62.686745,.021484453
MYS,Malaysia,2021,1390000000000,109000000000,96.8,40.91426086,80.27090865,17243512,34282399,5.675938488,,,10.8922,,74,-7460181234,41.86521176,4.261094093,279000000000,3369710401,.146233186,.9524335269999999,.059556548,.532065809,.714465439,-.164951831,137.685,354000000000,2.093338984,47.28341186,134.0359947,.802,26302.68,7998.185891,3659,62.45903786,68.36956604,52.66569365,66.3418539,50,67.02137,76.8009375,79.65595666999999,31.51582986,67.05250395,59.42874713,45.36081277,79.274576,74.39017291,,,,,52.14655883351323,1882,67.145439,27.960325,.99159527,.32113606,Malaysia,.036809456,.77941233,62.317696,.028689744
MYS,Malaysia,2022,1510000000000,137000000000,97.40000000000001,40.2706604,84.54250412,17583325,34695493,6.403485118,,,12.1754,,68,-3216658619,38.72414217,3.499337912,298000000000,3645691084,.248940766,.992667615,.163117811,.561419249,.64400661,.000423186,138.208,302000000000,2.18958053,43.14796677,146.5054183,.8100000000000001,26506.35,8416.741620999999,4117,67.37403813,77.69845964,50.26213028,74.16152446,100,62.99820577,78.47102667,69.32460612,34.41451929,53.38010013,62.99177142,79.03,74.11008332999999,69.34,.774,.7645,.763,.7945,43.9536357808016,2397,77.203705,28.043131,1.1414852,.3515704,Malaysia,.046887536,1.7431203,76.570045,.081730619
MYS,Malaysia,2023,1570000000000,127000000000,97.7,41.26185608,85.50961919,17923168,35126298,-1.872255625,,,13.0287,,67,46861438,40.86967205,3.627254963,315000000000,4031605417,.295621365,.875369668,.168514699,.571915448,.660894275,.087619409,142.732,299000000000,,44.28791006,132.0643073,.819,,8082.519826,,68.7072292,79.98717379,54.13015271,72.00436111,100,72.172,78.46333333,69.31336184,34.31719796,61.52516848,66.54809169000001,59.03,74.21808333,82.765,,,,,45.65077984684861,2286,70.570473,28.082096,1.1580075,.31632373,Malaysia,.044715367,1.0657399,66.624039,.047654949
MYS,Malaysia,2024,1650000000000,,,,,18264000,35557673,.782509892,,,,,66,-2554721616,40.48175249,,352000000000,4623972785,,,,,,,,259000000000,,46.63860299,137.3663412,,,7475.461063,,71.39992402999999,82.46990798,54.17096057,77.55890356,100,83.47328103,77.52233663,68.88401425000001,33.77791535,60.42075107,68.31421528,57.45407803,86.36160151999999,88.86103112000001,.81114,.71921,.7279600000000001,.9861799999999999,48.887483436612,1052,73.779335,28.131796,,.32926449,Malaysia,.020567112,1.4425473,71.907837,.029669032
MDV,Maldives,2019,88079030674,,77.5,51.36136246,70.76908112,243098,487731,-.963356908,,,10.9013,,53,-961037566,,4.123569489,38799871200,58504099,-.223864496,-.175836548,.027658289,-.382373005,-.551773667,-.452074975,169.774,13041795695,3.448673804,42.2997707,137.1252309,.749,10.97,789.36955,2,,,,,,,,,,,,,,,,,,,37.7908939253737,2,,25.2015,-.76674676,.32867602,Maldives,.000019569088,,,
MDV,Maldives,2020,59093253324,2793,79.09999999999999,28.30890083,,248221,502118,-3.365324684,,,12.6833,,56,-440711709,,5.847608089,17299425700,30647969,-.285472602,-.091672421,.363029808,-.239435226,-.588554084,-.302701384,142.936,6617928793,3.035872267,48.01063522,114.3619029,.73,24.84,1151.123839,5,40.3243939,26.84358707,27.49979535,66.62979928999999,0,12.53253728,48.84683333,45.99497765,13.61661095,37.68671006,31.19606502,69.26857286000001,64.02249168,66.59833334,.574,.6886,.4353,.5981,39.95737644312218,7,60.712631,24.802383,-.51809394,.27311718,Maldives,.00011741453,1.0530397,66.645531,.00012364215
MDV,Maldives,2021,81257873962,10421,82,24.84251785,,262520,516154,2.828661931,,,14.8246,,55,-642830714,,4.613797665,16576174900,34416440,-.314849913,.438512802,.5347596999999999,-.114723898,-.613875866,-.211804971,136.789,14163272046,3.588964714,45.14494117,142.6072967,.745,25.26,1241.877424,1,37.46980713,29.59328333,16.08446391,66.73167416,0,17.65,43.53,57.19313333,24.11858625,,8.050341569,58.07032915,85.44469333000001,56.68,,,,,37.83685602115924,1,62.348339,25.120893,-.14735761,.34205619,Maldives,0,1.431033,71.757515,0
MDV,Maldives,2022,92492660367,37875,83.90000000000001,49.95344543,72.53594966999999,265328,524106,3.412926223,,,17.3997,,47,-731709064,,4.673443317,21699574500,37093337,-.332713664,-.10756515,.6450027820000001,.044250261,-.657294631,-.205017865,136.459,12217659389,4.223999169,41.22960967,162.2435705,.764,35.87,1158.162662,7,33.53552338,33.68188379,15.16006177,51.76462457,0,24.545076,52.4545,57.72795916,24.58453902,0,20.89564629,52.81666667,61.324375,41.15,.5885,.6937,.4873,.5845,27.86407875750362,5,55.531849,25.250395,-.29848897,.38998279,Maldives,.000078276353,.39703286,57.070522,.000031078285
MDV,Maldives,2023,96864226021,646,84.7,,80.2538787,266679,525994,1.884254013,,,18.7278,,47,-766835024,,5.167063713,21035631600,43631152,-.396943331,-.127973482,.530120909,-.078601524,-.67203939,-.137529925,141.601,9485512096,,44.06715537,150.0323699,.766,,1237.656703,,31.71139837,31.71375,20.79336455,42.62708056,0,26.99,52.465,47.4,24.38794956,16.82024129,21.17190281,52.81666667,61.474575,13.59,,,,,37.1630218270469,2,55.585415,25.296576,-.41647357,.36017871,Maldives,.000019569088,.4023574,57.145622,7.8737676e-06
MDV,Maldives,2024,102000000000,,,,,270346,527799,.67780459,,,,,48,-806204044,,,,46894839,,,,,,,,6535477799,,43.05242834,,,,1330.051781,,31.43166425,33.71338337,17.22096661,43.36064277,0,29.35715876,58.13912661,47.35724812,22.9370632,11.00326358,17.72257304,45.482,61.585197,23.0147313,.67453,.61298,.62201,.78856,36.4522313851875,2,55.068775,25.348238,,,Maldives,.000019569088,.15645684,53.5336,3.0617177e-06
MLI,Mali,2019,11300000000000,11053681,25,4.734406471,,7627445,21068405,1.001245137,.157680005,,.676473,55,58,-858067844,24.03,3.555049896,2780000000000,220395072,-.704530776,-1.099182963,-2.214308739,-.864841282,-.6230463979999999,-.441769212,108.815,224000000000,.39482535,37.1666264,53.99871328,.425,91.84999999999999,9.635280886,17,,,,,,,,,,,,,,,,,,,13.0216606498195,5,,30.055824,-2.5079026,.12578771,Mali,.000078276353,,,
MLI,Mali,2020,11200000000000,,29.1,,,7540126,21713836,.473279685,,.318269581,1.12281,,56,-535696816,27.34,3.954459906,2760000000000,209123987,-.800912976,-1.186405301,-2.146352053,-.949093223,-.6738097669999999,-.760558069,116.587,271000000000,.258829671,39.62863833,56.04154744,.414,99.3,9.993628026,27,30.02279969,27.72241092,19.82724083,42.51874731,0,36.67494957,40.94333333,33.27136079,5.553768101,32.09708648,21.83086792,28.02595861,43.55528333,55.975,.3097,.2274,.3471,.3546,14.45612543135985,3,37.50819,30.046934,-2.7469344,.13077368,Mali,.000039138176,-1.0772588,35.790623,-.000042161944
MLI,Mali,2021,11500000000000,,34,,,8114765,22388630,3.830788321,.17385,,.648338,29,56,-584069024,19.52744722,4.363709927,3090000000000,205261864,-.887136936,-1.251463652,-2.33293581,-.919334114,-.634793401,-.8015115860000001,108.693,966000000000,,39.04543848,56.71505256,.414,112.89,11.92569621,22,30.13971936,31.81294708,22.00065569,36.60555531,0,37.08495,35.682465,54.48437333,10.41173984,37.7756158,17.81461142,21.49467866,36.726498,51.59548928,,,,,16.87721399327146,3,31.301214,30.073368,-2.8714461,.13241751,Mali,.000039138176,-1.5417956,29.110588,-.000060343067
MLI,Mali,2022,12000000000000,,34.4,,,8517875,23072640,5.717693726,,,.77422,,56,-671836204,14.23537364,4.035055161,2990000000000,191174101,-.844119906,-1.148953199,-2.56074357,-.982342958,-.634121776,-.920922577,112.12,512000000000,,33.55672389,61.66369797,.417,118.09,14.69272697,26,27.33914838,24.82827613,19.43419525,37.75497377,0,36.55800053,34.43248667,28.32261733,10.74166657,21.82282429,25.7380949,19.316,33.29645548,60.65,.3414,.2193,.3652,.4398,21.40295113541898,5,29.01498,30.115929,-2.9710858,.14449577,Mali,.000078276353,-1.7375963,26.306229,-.00013601269
MLI,Mali,2023,12500000000000,,35.1,,39.86264038,8813478,23769127,2.191848783,,,,,54,-672894881,12.92259798,,3080000000000,181275113,-.861831546,-1.138598084,-2.729136229,-.977649748,-.679561257,-1.011747122,,-44071920922,,34.28298205,57.65430006,.419,,14.05184128,,27.44682921,24.70630087,19.11590336,38.51828339,0,35.908,34.44,28.47720349,10.39378755,27.95128405,19.00263849,19.316,37.13385017,59.105,,,,,24.65064379561888,5,30.296618,30.15675,-3.0931125,.13470995,Mali,.000078276353,-1.6015619,28.224926,-.00012536443
MLI,Mali,2024,13100000000000,,,,,9126488,24478595,2.802252341,,,,,52,514,11.79462507,,3230000000000,,,,,,,,,279000000000,,33.2520967,50.90028287,,,20.99793718,,32.26614045,25.99652474,22.44388118,48.35801545,0,37.54476478,31.28920343,35.15213073,8.350711520000001,32.50807211,26.47285991,25.37329376,58.71672603,60.98402657,.30053,.12498,.3334,.44323,18.4971120948967,1,38.45974,30.203634,,.11822531,Mali,0,-.6301412,42.04501,0
MLT,Malta,2019,13408400000,754560031,85.8,58.53686905,104.5057297,265032,503912,2.506403592,.5599300270000001,,40.18,1903,69,-1202569183,49.01,4.899350166,2684500000,278829367,.209994376,.824169159,1.013645053,.9216308,.9380318520000001,1.080076218,125.866,12064777583,12.19323293,46.6096421,233.0704419,.91,426.22,10843.16309,80,,,,,,,,,,,,,,,,,,,47.14620938628158,53,,23.319147,2.095571,.56285113,Malta,.0010175926,,,
MLT,Malta,2020,12958100000,844223212,86.90000000000001,62.87525177,102.9240112,276495,515490,1.864213939,.645659983,.7092483040000001,41.1094,1965,70,8968970728,52.63,5.644871235,2674360781,252497723,.342483103,.994064867,.998477995,.8837261199999999,1.210128903,1.118516684,122.176,12475761453,9.696789723,50.8619498,256.402967,.903,506.7,14442.56921,89,62.43373159,71.99720608,39.95041949,75.3535692,100,51.60128246,69.23333332999999,67.15420854,30.43374579,45.56129887,43.85621382,64.88905534,81.09665226,80.075,.8547,.829,.8118,.9232,48.65993418223067,58,71.739677,23.284986,2.3397977,.61979926,Malta,.0011154381,1.5091451,72.992851,.001683358
MLT,Malta,2021,14681500000,763239296,87.5,73.02269745,103.0944595,282217,518150,2.447586135,.652050018,,42.1831,2158,70,-16739380851,47.11819147,5.364799976,3268293499,272802372,.292902559,.85311687,.887514472,.835411549,.801096201,1.070970774,123.941,13249392167,9.248492618,51.69046313,220.7387014,.914,528.43,6185.467529,118,64.84862898,83.6170631,41.52178739,69.40703645000001,100,85.5387825,70.36356322,78.56590667,32.65062505,49.47707885,42.43765827,46.81740257,79.040595,82.36311177,,,,,48.50274886930935,58,65.407188,23.409855,1.9923686,.53275287,Malta,.0011154381,.82072985,62.928997,.00091547333
MLT,Malta,2022,15308300000,1015509185,91.5,78.62294006,102.6950378,293604,531113,5.071747496,.6043300029999999,,43.445,2428,72,-1489043435,49.15295304,,3588607126,315796820,.238765001,.80408448,.911014318,.785654843,.674093783,1.080867171,132.861,12856695784,7.774944142,48.49581934,243.4153823,.917,593.5700000000001,5102.492313,118,62.75184823,80.64994351,38.80482915,68.80077203,100,82.75777146999999,76.58826000000001,63.25374256,33.07879269,39.90947349,43.42622128,61.352,61.86072844,83.19,.8943,.8734,.8849,.9245,52.43248981507921,61,66.600327,23.45166,1.8816915,.58810019,Malta,.0011741454,.70676374,61.606365,.0008298434
MLT,Malta,2023,16348700000,1234225995,92.09999999999999,,,305398,552747,5.277254644,,,44.2825,,68,-1075755277,49.08427123,,2977545501,368690196,.109746583,.397335052,.858121693,.702327609,.687359095,.913654506,140.594,13485045047,,49.58826931,232.4667651,.924,,4823.18312,,63.64436289,80.73570142,40.89060948,69.30677778,100,83.73,76.57666666999999,62.63613902,32.88891926,46.24476026,43.53814893,61.352,63.60166667,82.96666667,,,,,50.5559164557403,42,67.176781,23.517414,1.5270303,.56137776,Malta,.00080233265,.76847947,62.476833,.00061657617
MLT,Malta,2024,17324600000,,,,,318150,574346,3.23107882,,,,,64,-11612796582,44.83142274,,3049294508,417917778,,,,,,,,13365540363,,48.09291995,229.54828,,,4464.207986,,63.64342039,75.85860781,39.89417382,75.17747953999999,100,86.99421397,60.39936748,56.04084978,36.9021094,46.48579975,36.29461232,63.24858989,69.92525642,92.35859231000001,.8885999999999999,.8162,.87492,.97466,58.2375458918772,24,64.524406,23.575394,,.55425453,Malta,.00045008905,1.0572475,66.586922,.00047585554
MHL,Marshall Islands,2024,218285536,,,,,,37548,5.205815673,,,,,,8,,,,,,,,,,,,,,38.25070451,,,,213.0606157,,37.62419653,29.93938481,31.64629573,51.28690904,0,27.20599316,34.6581337,57.89341238,26.33325213,50.72681258,17.87882249,37.210535,32.93351535,83.71667675,.48229,.78356,.35858,.30473,41.6258672122563,,34.934063,19.201315,,,Marshall Islands,,-1.1409665,35.072025,
MRT,Mauritania,2019,329000000000,3399,25.1,5.869890213,37.45048141,1026834,4467708,5.328044826,,,.24207,,56,883561116,,1.82317996,109000000000,12491888,-.8661590810000001,-.609528899,-.562921166,-.608457327,-.82778126,-.800471008,105.441,23653348436,,33.78893747,93.48669414,.5659999999999999,20.63,7.386337693,1,,,,,,,,,,,,,,,,,,,15.39891696750902,3,,26.519323,-1.8291292,.2221667,Mauritania,.000039138176,,,
MRT,Mauritania,2020,328000000000,1190218,27.4,5.951250076,35.88899994,1050360,4600131,6.44087329,,.38154608,.401228,,55,-927916266,,1.802649975,90711442600,11965726,-.815433323,-.839177847,-.700949967,-.603924096,-.894477546,-.827085018,126.277,,,35.13883522,86.77616813,.554,22.25,14.13003238,1,29.41629214,21.8169585,26.42873792,40.00318,0,32.7650658,28.16779762,26.33497059,6.486591364,28.81215524,43.98746715,32.27287054,42.19166945,45.545,.282,.3575,.1,.3886,19.89413071447132,1,34.210781,26.516279,-2.0004394,.2057882,Mauritania,0,-.98094678,37.232269,0
MRT,Mauritania,2021,331000000000,1380718,30,,,1087195,4734874,7.464873217,,,.405903,,56,-1061518903,,1.891970038,102000000000,11416545,-.84248513,-.776139319,-.5555138590000001,-.68713975,-1.077205062,-.772235394,137.54,,,37.78194221,88.30687376,.553,36.65,13.72792602,5,29.6239225,25.74254284,21.53654416,41.59268051,0,34.825065,28.64763746,39.49746889,11.45469512,26.9456718,26.20926554,25.7973736,42.29243772,56.68823022,,,,,26.31595475837327,7,32.245815,26.525385,-2.0241575,.20952421,Mauritania,.00011741453,-1.197933,34.044907,-.00014065474
MRT,Mauritania,2022,353000000000,1093142,34.3,,,1135542,4875637,-.612361746,,,.415228,,55,-1401620462,12.38905322,2.440242529,105000000000,9289929,-.790683806,-.725075662,-.516949356,-.646437049,-1.062217236,-.73050791,109.884,,,35.22482537,102.0258991,.5620000000000001,26.47,25.22747284,6,28.40270536,21.79040339,19.57288566,43.84482704,0,34.79917507,24.66389976,27.69853873,9.080947610999999,19.45755056,30.18015881,21.97955844,33.93284091,75.62,.3157,.3873,.0952,.4648,19.89126387405446,4,26.858767,26.589733,-1.9225153,.24300848,Mauritania,.000058707265,-1.6243147,27.9562,-.000095359072
MRT,Mauritania,2023,376000000000,3637891,37.4,,,1172057,5022441,3.371477417,,,.59041,,55,-848351730,13.52239621,2.646030426,89053834100,5904240,-.822652638,-.763598621,-.503423989,-.639136493,-.997108281,-.656128466,90.77249999999999,,,36.37268899,91.47057159000001,.5629999999999999,,34.64450852,,27.09355128,22.21189093,22.27035699,36.79840591,0,36.628,24.29625,27.92331372,13.21485377,29.02819725,24.56801996,21.66514773,33.03507,55.695,,,,,25.81769472946111,6,26.332155,26.652855,-1.8873723,.21724591,Mauritania,.000097845441,-1.6668494,27.350109,-.00016309362
MRT,Mauritania,2024,396000000000,,,,,1209855,5169395,4.321054781,,,,,55,270,13.21355882,,,,,,,,,,,,,31.88617615,,,,52.23048345,,41.39992651,50.11835718,29.10376253,44.97765982,100,40.1443432,23.42417568,36.90490984,11.93356255,32.67459783,42.7031272,25.94334771,42.09517784,66.89445391,.34912,.29615,.16879,.58239,14.1308252195308,3,30.487568,26.704679,,,Mauritania,.000039138176,-1.1999538,34.019264,-.000046964004
MUS,Mauritius,2019,515000000000,24299494,61.7,42.98786926,93.13549805,628757,1265985,-.465842874,.35699001,,23.883,544,73,-3545223802,30.61,4.541950226,94655654810,139721652,.21040377,.86235702,.8020082120000001,.693044364,1.01627028,.755454898,145.117,647000000000,8.41648513,45.88117854,95.84579814999999,.803,236.54,515.014001,32,,,,,,,,,,,,,,,,,,,49.84859049381589,25,,26.967432,1.8337618,.2279246,Mauritius,.00046965812,,,
MUS,Mauritius,2020,440000000000,20091030,67.7,42.5378418,89.5019989,593579,1266014,2.573040445,.402990013,.621859252,25.1866,558,75,12733703243,45.77,4.35243988,70256206823,124993261,.44104737,.853226721,.873045504,.88686353,1.181130648,.705348969,149.07,754000000000,7.003691585,49.45388951,83.23961735,.795,193.23,914.6818282,31,53.86351589,67.77839347,32.19488728,61.61726693,100,58.35931114,54.50666667,58.24759608,19.22967243,41.82133489,35.53365452,47.80040912,63.69639168,73.355,.7196,.7911,.7,.6677,51.14240839929163,60,55.334488,26.810041,2.0988946,.19715647,Mauritius,.0011545762,.31026414,55.748402,.00035822359
MUS,Mauritius,2021,455000000000,2679317,71.59999999999999,43.95772171,,565266,1266334,3.157200351,.367839992,,25.7029,564,77,2426797665,35.15947866,4.67151022,80079654000,150186714,.44236815,.813867688,.832595587,.842696369,1.159215689,.670713603,154.053,894000000000,7.749207467,49.56690513,92.25909396,.789,193.76,1966.305888,41,52.71322634,68.52355201,33.81802847,55.79809854,100,60.58181,52.5512725,60.96112556,22.60965708,45.98503621,32.85939213,36.14740846,56.83961,74.40727716000001,,,,,49.40034041597142,35,48.512764,26.843563,2.022975,.21917047,Mauritius,.00066534901,-.3297132,46.493507,-.00021937434
