country_name,country_code,year,gdp,htexp,inet,terenr,secenr,labor,pop,infl,rdexp,hci,broad,rdrate,eco_fre,fdi,gii,eduexp,gfcf,ictexp,cc,ge,pv,rl,rq,va,mobile,nfa,nbden,suscom,trade,hdi,sciart,secsvr,ai_art
Kyrgyz Republic,KGZ,2022,6.98E+11,135451210,82.6,55.91849899,94.92294094,3059582,6975220,19.65728424,0.069219999,,5.60484,,56,-509461000,21.07586416,7.168843746,1.90E+11,37898265,-1.230402827,-0.890511036,-0.471610427,-1.147709131,-0.632588208,-0.73002094,106.926,2.92E+11,,,133.786718,0.717,236.83,639.8364496,31
Kyrgyz Republic,KGZ,2022,6.98E+11,135451210,82.6,55.91849899,94.92294094,3059582,6975220,19.65728424,0.069219999,,5.60484,,56,4463,21.07586416,7.168843746,1.90E+11,37898265,-1.230402827,-0.890511036,-0.471610427,-1.147709131,-0.632588208,-0.73002094,106.926,2.92E+11,,,133.786718,0.717,236.83,639.8364496,31
Kyrgyz Republic,KGZ,2022,6.98E+11,135451210,82.6,55.91849899,94.92294094,3059582,6975220,19.65728424,0.069219999,,5.60484,,56,640,21.07586416,7.168843746,1.90E+11,37898265,-1.230402827,-0.890511036,-0.471610427,-1.147709131,-0.632588208,-0.73002094,106.926,2.92E+11,,,133.786718,0.717,236.83,639.8364496,31
"Hong Kong SAR, China",HKG,2024,2.97E+12,,,,,3835727,7524100,3.843324733,,,,,,-38925262501,50.14153907,,5.15E+11,,,,,,,,,1.05E+13,,,359.4021768,,,156139.206,
"Hong Kong SAR, China",HKG,2024,2.97E+12,,,,,3835727,7524100,3.843324733,,,,,,1174807,50.14153907,,5.15E+11,,,,,,,,,1.05E+13,,,359.4021768,,,156139.206,
"Hong Kong SAR, China",HKG,2024,2.97E+12,,,,,3835727,7524100,3.843324733,,,,,,156139,50.14153907,,5.15E+11,,,,,,,,,1.05E+13,,,359.4021768,,,156139.206,
Curacao,CUW,2022,4399730997,,,15.90087795,,,149996,4.008872101,,,32.9116,,,-157170896,,,,33423869,,,,,,,92.7325,,,,,,,5066.801781,
Curacao,CUW,2022,4399730997,,,15.90087795,,,149996,4.008872101,,,32.9116,,,760,,,,33423869,,,,,,,92.7325,,,,,,,5066.801781,
Curacao,CUW,2022,4399730997,,,15.90087795,,,149996,4.008872101,,,32.9116,,,5067,,,,33423869,,,,,,,92.7325,,,,,,,5066.801781,
"Korea, Rep.",KOR,2022,1.97E+15,2.10E+11,97.2,103.2760391,97.91619873,29201402,51672569,1.275522574,5.210810184,,45.4542,9435,75,40754300000,57.78413011,,5.73E+14,12836800000,0.748368859,1.349047303,0.579976737,1.158164382,1.145222545,0.878113925,148.684,4.85E+14,3.090361088,55.85514701,96.53640929,0.928,76935.71,8821.914776,10468
"Korea, Rep.",KOR,2022,1.97E+15,2.10E+11,97.2,103.2760391,97.91619873,29201402,51672569,1.275522574,5.210810184,,45.4542,9435,75,455851,57.78413011,,5.73E+14,12836800000,0.748368859,1.349047303,0.579976737,1.158164382,1.145222545,0.878113925,148.684,4.85E+14,3.090361088,55.85514701,96.53640929,0.928,76935.71,8821.914776,10468
"Korea, Rep.",KOR,2022,1.97E+15,2.10E+11,97.2,103.2760391,97.91619873,29201402,51672569,1.275522574,5.210810184,,45.4542,9435,75,8822,57.78413011,,5.73E+14,12836800000,0.748368859,1.349047303,0.579976737,1.158164382,1.145222545,0.878113925,148.684,4.85E+14,3.090361088,55.85514701,96.53640929,0.928,76935.71,8821.914776,10468
Curacao,CUW,2023,4584607694,,,,123.4297409,,155800,2.403551853,,,31.5127,,,-129337586,,,,54890539,,,,,,,93.7976,,,,,,,4563.543004,
Curacao,CUW,2023,4584607694,,,,123.4297409,,155800,2.403551853,,,31.5127,,,711,,,,54890539,,,,,,,93.7976,,,,,,,4563.543004,
Curacao,CUW,2023,4584607694,,,,123.4297409,,155800,2.403551853,,,31.5127,,,4564,,,,54890539,,,,,,,93.7976,,,,,,,4563.543004,
"Korea, Rep.",KOR,2023,2.00E+15,1.63E+11,97.4,,,29587631,51712619,2.064073962,,,46.5676,,74,13129600000,58.59500364,,5.79E+14,13305700000,0.894088566,1.404807329,0.609834731,1.248502254,1.122523189,0.85959518,162.114,5.30E+14,,53.1902599,87.93967919,0.937,,9728.360499,
"Korea, Rep.",KOR,2023,2.00E+15,1.63E+11,97.4,,,29587631,51712619,2.064073962,,,46.5676,,74,503079,58.59500364,,5.79E+14,13305700000,0.894088566,1.404807329,0.609834731,1.248502254,1.122523189,0.85959518,162.114,5.30E+14,,53.1902599,87.93967919,0.937,,9728.360499,
"Korea, Rep.",KOR,2023,2.00E+15,1.63E+11,97.4,,,29587631,51712619,2.064073962,,,46.5676,,74,9728,58.59500364,,5.79E+14,13305700000,0.894088566,1.404807329,0.609834731,1.248502254,1.122523189,0.85959518,162.114,5.30E+14,,53.1902599,87.93967919,0.937,,9728.360499,
Kuwait,KWT,2022,42096112185,23822001,99.7,,,2754859,4589643,17.63352166,0.080410004,,1.36328,176,58,23796283534,29.24355489,6.582365036,,4609453876,0.127275705,0.111488633,0.291892022,0.278637081,0.210080639,-0.684839249,168.35,24861648268,,36.90812481,90.91881021,0.845,1334.56,388.4833744,220
Kuwait,KWT,2022,42096112185,23822001,99.7,,,2754859,4589643,17.63352166,0.080410004,,1.36328,176,58,1783,29.24355489,6.582365036,,4609453876,0.127275705,0.111488633,0.291892022,0.278637081,0.210080639,-0.684839249,168.35,24861648268,,36.90812481,90.91881021,0.845,1334.56,388.4833744,220
Kuwait,KWT,2022,42096112185,23822001,99.7,,,2754859,4589643,17.63352166,0.080410004,,1.36328,176,58,388,29.24355489,6.582365036,,4609453876,0.127275705,0.111488633,0.291892022,0.278637081,0.210080639,-0.684839249,168.35,24861648268,,36.90812481,90.91881021,0.845,1334.56,388.4833744,220
Kuwait,KWT,2023,41394283320,54309594,99.7,,,2926169,4853420,-8.065360675,0.097599998,,1.01366,159,57,9086529158,29.93829514,5.026260853,,5172402384,0.206611827,0.007540271,0.408179194,0.341668487,0.32092154,-0.594156504,167.684,26798292101,,36.91278296,,0.852,,385.5013578,
Kuwait,KWT,2023,41394283320,54309594,99.7,,,2926169,4853420,-8.065360675,0.097599998,,1.01366,159,57,1871,29.93829514,5.026260853,,5172402384,0.206611827,0.007540271,0.408179194,0.341668487,0.32092154,-0.594156504,167.684,26798292101,,36.91278296,,0.852,,385.5013578,
Kuwait,KWT,2023,41394283320,54309594,99.7,,,2926169,4853420,-8.065360675,0.097599998,,1.01366,159,57,386,29.93829514,5.026260853,,5172402384,0.206611827,0.007540271,0.408179194,0.341668487,0.32092154,-0.594156504,167.684,26798292101,,36.91278296,,0.852,,385.5013578,
Kuwait,KWT,2024,40334543664,,,,,3002559,4973861,-0.732718932,,,,,58,9708694798,28.09214428,,,5471545644,,,,,,,,29079971782,,35.79722284,,,,378.378085,
Kuwait,KWT,2024,40334543664,,,,,3002559,4973861,-0.732718932,,,,,58,1882,28.09214428,,,5471545644,,,,,,,,29079971782,,35.79722284,,,,378.378085,
Kuwait,KWT,2024,40334543664,,,,,3002559,4973861,-0.732718932,,,,,58,378,28.09214428,,,5471545644,,,,,,,,29079971782,,35.79722284,,,,378.378085,
India,IND,2022,1.62E+14,35784973166,55.9,32.67030716,81.17786118,568900960,1425423212,5.897141859,,,2.35232,,54,-35408008686,36.56821136,4.120728493,5.44E+13,1.45E+11,-0.322223276,0.369541675,-0.615027368,0.113943413,-0.050446417,0.04587749,80.1818,,0.180176114,39.25084249,50.07527015,0.676,207390.38,729.69206,41551
India,IND,2022,1.62E+14,35784973166,55.9,32.67030716,81.17786118,568900960,1425423212,5.897141859,,,2.35232,,54,1040120,36.56821136,4.120728493,5.44E+13,1.45E+11,-0.322223276,0.369541675,-0.615027368,0.113943413,-0.050446417,0.04587749,80.1818,,0.180176114,39.25084249,50.07527015,0.676,207390.38,729.69206,41551
India,IND,2022,1.62E+14,35784973166,55.9,32.67030716,81.17786118,568900960,1425423212,5.897141859,,,2.35232,,54,730,36.56821136,4.120728493,5.44E+13,1.45E+11,-0.322223276,0.369541675,-0.615027368,0.113943413,-0.050446417,0.04587749,80.1818,,0.180176114,39.25084249,50.07527015,0.676,207390.38,729.69206,41551
"Iran, Islamic Rep.",IRN,2022,1.58E+16,206223949,79.1,60.69453812,,27993264,89524246,50.58524806,,,12.2102,,42,586797,32.88660483,3.060367346,2.75E+15,,-1.126616478,-0.882911623,-1.625612378,-1.017584562,-1.592711329,-1.460602045,162.713,,,37.06057116,51.59750681,0.793,60939.82,6554.615383,3873
"Iran, Islamic Rep.",IRN,2022,1.58E+16,206223949,79.1,60.69453812,,27993264,89524246,50.58524806,,,12.2102,,42,6555,32.88660483,3.060367346,2.75E+15,,-1.126616478,-0.882911623,-1.625612378,-1.017584562,-1.592711329,-1.460602045,162.713,,,37.06057116,51.59750681,0.793,60939.82,6554.615383,3873
Kiribati,KIR,2022,348867046,,,,87.52088165,,130469,-1.958672284,,,0.0689819,,59,-4252892,,,67545900,,0.236451626,0.166980341,1.103848338,0.625911593,-0.261825949,1.091450334,49.112,,,43.47053898,108.1436605,0.642,2.03,53.6525918,
Kiribati,KIR,2022,348867046,,,,87.52088165,,130469,-1.958672284,,,0.0689819,,59,7,,,67545900,,0.236451626,0.166980341,1.103848338,0.625911593,-0.261825949,1.091450334,49.112,,,43.47053898,108.1436605,0.642,2.03,53.6525918,
Kiribati,KIR,2022,348867046,,,,87.52088165,,130469,-1.958672284,,,0.0689819,,59,54,,,67545900,,0.236451626,0.166980341,1.103848338,0.625911593,-0.261825949,1.091450334,49.112,,,43.47053898,108.1436605,0.642,2.03,53.6525918,
Lao PDR,LAO,2022,1.38E+14,,62.7,13.69645691,56.88324421,3446569,7559007,15.77394592,,,2.38186,,49,-726273736,17.44539993,1.460834384,,22357439,-0.965779245,-0.597129583,0.789451361,-0.804427981,-0.987142563,-1.65810883,63.3546,,,39.28742079,,0.614,83.93,273.9777857,2
Lao PDR,LAO,2022,1.38E+14,,62.7,13.69645691,56.88324421,3446569,7559007,15.77394592,,,2.38186,,49,2071,17.44539993,1.460834384,,22357439,-0.965779245,-0.597129583,0.789451361,-0.804427981,-0.987142563,-1.65810883,63.3546,,,39.28742079,,0.614,83.93,273.9777857,2
Lao PDR,LAO,2022,1.38E+14,,62.7,13.69645691,56.88324421,3446569,7559007,15.77394592,,,2.38186,,49,274,17.44539993,1.460834384,,22357439,-0.965779245,-0.597129583,0.789451361,-0.804427981,-0.987142563,-1.65810883,63.3546,,,39.28742079,,0.614,83.93,273.9777857,2
Liberia,LBR,2022,3667235600,859787,21.9,,,2455972,5373294,8.666208541,,,0.274673,,48,-960192469,,2.276095867,,,-0.925476372,-1.431079865,-0.26727125,-0.915926635,-0.980886161,-0.002153439,32.0639,108209152,0.024509203,38.23658248,,0.508,25.91,8.18864555,15
Liberia,LBR,2022,3667235600,859787,21.9,,,2455972,5373294,8.666208541,,,0.274673,,48,44,,2.276095867,,,-0.925476372,-1.431079865,-0.26727125,-0.915926635,-0.980886161,-0.002153439,32.0639,108209152,0.024509203,38.23658248,,0.508,25.91,8.18864555,15
Liberia,LBR,2022,3667235600,859787,21.9,,,2455972,5373294,8.666208541,,,0.274673,,48,8,,2.276095867,,,-0.925476372,-1.431079865,-0.26727125,-0.915926635,-0.980886161,-0.002153439,32.0639,108209152,0.024509203,38.23658248,,0.508,25.91,8.18864555,15
Libya,LBY,2022,75986000000,,88.6,,,2518776,7223805,42.697102,,,4.51841,,,-641300000,,,11375956100,26600000,-1.526298285,-1.755771637,-2.193701744,-1.801422954,-2.089348078,-1.381293297,192.973,3.85E+11,,,156.3216847,0.741,407.95,174.0080193,104
Libya,LBY,2022,75986000000,,88.6,,,2518776,7223805,42.697102,,,4.51841,,,1257,,,11375956100,26600000,-1.526298285,-1.755771637,-2.193701744,-1.801422954,-2.089348078,-1.381293297,192.973,3.85E+11,,,156.3216847,0.741,407.95,174.0080193,104
Libya,LBY,2022,75986000000,,88.6,,,2518776,7223805,42.697102,,,4.51841,,,174,,,11375956100,26600000,-1.526298285,-1.755771637,-2.193701744,-1.801422954,-2.089348078,-1.381293297,192.973,3.85E+11,,,156.3216847,0.741,407.95,174.0080193,104
Lesotho,LSO,2022,20362983500,666218,46.5,,,860547,2286110,5.530054693,,,0.397531,,48,7820069,,6.433475494,7856101600,17183,-0.36864084,-0.887993336,-0.292736918,-0.47329405,-0.615311503,0.050187513,68.1001,15861771366,,37.26123381,142.3739814,0.547,47.96,75.67439887,4
Lesotho,LSO,2022,20362983500,666218,46.5,,,860547,2286110,5.530054693,,,0.397531,,48,173,,6.433475494,7856101600,17183,-0.36864084,-0.887993336,-0.292736918,-0.47329405,-0.615311503,0.050187513,68.1001,15861771366,,37.26123381,142.3739814,0.547,47.96,75.67439887,4
Lesotho,LSO,2022,20362983500,666218,46.5,,,860547,2286110,5.530054693,,,0.397531,,48,76,,6.433475494,7856101600,17183,-0.36864084,-0.887993336,-0.292736918,-0.47329405,-0.615311503,0.050187513,68.1001,15861771366,,37.26123381,142.3739814,0.547,47.96,75.67439887,4
Lithuania,LTU,2022,54828350000,3618309366,87.7,76.91545868,106.9183578,1509383,2831639,16.06654282,1.053189993,,28.44,4154,76,-3222401217,37.34848112,,12771239000,1836098853,0.746974111,0.993961573,0.653032541,1.060332298,1.298881292,1.067785859,135.834,24973141620,2.947410765,54.18791551,175.6516122,0.888,3132.62,66487.28881,308
Lithuania,LTU,2022,54828350000,3618309366,87.7,76.91545868,106.9183578,1509383,2831639,16.06654282,1.053189993,,28.44,4154,76,188268,37.34848112,,12771239000,1836098853,0.746974111,0.993961573,0.653032541,1.060332298,1.298881292,1.067785859,135.834,24973141620,2.947410765,54.18791551,175.6516122,0.888,3132.62,66487.28881,308
Lithuania,LTU,2022,54828350000,3618309366,87.7,76.91545868,106.9183578,1509383,2831639,16.06654282,1.053189993,,28.44,4154,76,66487,37.34848112,,12771239000,1836098853,0.746974111,0.993961573,0.653032541,1.060332298,1.298881292,1.067785859,135.834,24973141620,2.947410765,54.18791551,175.6516122,0.888,3132.62,66487.28881,308
Latvia,LVA,2022,31817927000,2031294038,91,91.33036804,104.7645264,962817,1879383,9.835380534,0.763819993,,25.9892,2270,75,-1385206181,36.5344877,,7070859000,1306518797,0.693807185,0.691537678,0.486409128,0.921031415,1.170886755,0.937443793,115.203,6994917254,6.726971005,55.36611008,159.8443449,0.881,1690.44,22271.13899,152
Latvia,LVA,2022,31817927000,2031294038,91,91.33036804,104.7645264,962817,1879383,9.835380534,0.763819993,,25.9892,2270,75,41856,36.5344877,,7070859000,1306518797,0.693807185,0.691537678,0.486409128,0.921031415,1.170886755,0.937443793,115.203,6994917254,6.726971005,55.36611008,159.8443449,0.881,1690.44,22271.13899,152
Latvia,LVA,2022,31817927000,2031294038,91,91.33036804,104.7645264,962817,1879383,9.835380534,0.763819993,,25.9892,2270,75,22271,36.5344877,,7070859000,1306518797,0.693807185,0.691537678,0.486409128,0.921031415,1.170886755,0.937443793,115.203,6994917254,6.726971005,55.36611008,159.8443449,0.881,1690.44,22271.13899,152
Kosovo,XKX,2022,6371879700,,,,,,1768096,7.198710755,,,,,60,-580579736,,,1947104000,219591906,,,,,,,34.5402,2159567579,6.008768658,,110.0120316,,428.36,,
India,IND,2023,1.77E+14,40942449667,,33.11652374,78.86395859,588969543,1438069596,2.591949545,,,2.74535,,53,-14200416754,38.11013057,,5.92E+13,1.63E+11,-0.366014749,0.475110143,-0.63507694,0.188364565,-0.136969581,0.094404489,80.5632,,,40.20981981,44.99284229,0.685,,966.0825901,
India,IND,2023,1.77E+14,40942449667,,33.11652374,78.86395859,588969543,1438069596,2.591949545,,,2.74535,,53,1389294,38.11013057,,5.92E+13,1.63E+11,-0.366014749,0.475110143,-0.63507694,0.188364565,-0.136969581,0.094404489,80.5632,,,40.20981981,44.99284229,0.685,,966.0825901,
India,IND,2023,1.77E+14,40942449667,,33.11652374,78.86395859,588969543,1438069596,2.591949545,,,2.74535,,53,966,38.11013057,,5.92E+13,1.63E+11,-0.366014749,0.475110143,-0.63507694,0.188364565,-0.136969581,0.094404489,80.5632,,,40.20981981,44.99284229,0.685,,966.0825901,
India,IND,2024,1.88E+14,,,,,607691498,1450935791,3.2018101,,,,,53,-3840512082,38.30883123,,6.28E+13,1.78E+11,,,,,,,,,,42.41567418,44.67109264,,,1212.441661,
India,IND,2024,1.88E+14,,,,,607691498,1450935791,3.2018101,,,,,53,1759175,38.30883123,,6.28E+13,1.78E+11,,,,,,,,,,42.41567418,44.67109264,,,1212.441661,
India,IND,2024,1.88E+14,,,,,607691498,1450935791,3.2018101,,,,,53,1212,38.30883123,,6.28E+13,1.78E+11,,,,,,,,,,42.41567418,44.67109264,,,1212.441661,
Cayman Islands,CYM,2023,4955100000,6973389,,,99.26216888,,73038,3.640920969,,,,,,-5522921540,,,,19546904,0.437594086,1.237235069,1.625601411,0.721784949,1.066761255,0.764431417,,,,,,,,26561.51592,
Cayman Islands,CYM,2023,4955100000,6973389,,,99.26216888,,73038,3.640920969,,,,,,1940,,,,19546904,0.437594086,1.237235069,1.625601411,0.721784949,1.066761255,0.764431417,,,,,,,,26561.51592,
Cayman Islands,CYM,2023,4955100000,6973389,,,99.26216888,,73038,3.640920969,,,,,,26562,,,,19546904,0.437594086,1.237235069,1.625601411,0.721784949,1.066761255,0.764431417,,,,,,,,26561.51592,
Lesotho,LSO,2023,20734938900,480654,48,,,873908,2311472,-0.368097836,,,0.383738,,52,25647817,,6.692121983,7863367700,15184,-0.509478509,-0.953606308,-0.305760801,-0.480017185,-0.590149462,0.029938033,69.3513,22078982987,,39.15667479,141.5137555,0.55,,89.12069884,
Lesotho,LSO,2023,20734938900,480654,48,,,873908,2311472,-0.368097836,,,0.383738,,52,206,,6.692121983,7863367700,15184,-0.509478509,-0.953606308,-0.305760801,-0.480017185,-0.590149462,0.029938033,69.3513,22078982987,,39.15667479,141.5137555,0.55,,89.12069884,
Lesotho,LSO,2023,20734938900,480654,48,,,873908,2311472,-0.368097836,,,0.383738,,52,89,,6.692121983,7863367700,15184,-0.509478509,-0.953606308,-0.305760801,-0.480017185,-0.590149462,0.029938033,69.3513,22078982987,,39.15667479,141.5137555,0.55,,89.12069884,
Lithuania,LTU,2023,55016007000,3740035230,88.5,,,1536989,2871585,9.021755639,,,27.9638,,72,-1424642070,41.95373849,,13956696000,2317228268,0.78154552,1.050121188,0.742111504,1.267196178,1.33804214,1.07111299,137.204,30393648765,,55.09311174,149.041909,0.895,,96899.79576,
Lithuania,LTU,2023,55016007000,3740035230,88.5,,,1536989,2871585,9.021755639,,,27.9638,,72,278256,41.95373849,,13956696000,2317228268,0.78154552,1.050121188,0.742111504,1.267196178,1.33804214,1.07111299,137.204,30393648765,,55.09311174,149.041909,0.895,,96899.79576,
Lithuania,LTU,2023,55016007000,3740035230,88.5,,,1536989,2871585,9.021755639,,,27.9638,,72,96900,41.95373849,,13956696000,2317228268,0.78154552,1.050121188,0.742111504,1.267196178,1.33804214,1.07111299,137.204,30393648765,,55.09311174,149.041909,0.895,,96899.79576,
"Iran, Islamic Rep.",IRN,2023,1.66E+16,,79.6,,,28345550,90608707,30.49314047,,,12.0206,,42,597959,30.0688158,2.928923845,2.94E+15,,-1.23189044,-1.022396922,-1.694100976,-1.060954928,-1.687473536,-1.453584194,166.28,,,36.88505372,52.18017585,0.799,,6599.35474,
"Iran, Islamic Rep.",IRN,2023,1.66E+16,,79.6,,,28345550,90608707,30.49314047,,,12.0206,,42,6599,30.0688158,2.928923845,2.94E+15,,-1.23189044,-1.022396922,-1.694100976,-1.060954928,-1.687473536,-1.453584194,166.28,,,36.88505372,52.18017585,0.799,,6599.35474,
Lithuania,LTU,2024,56541398000,,,,,1547740,2888055,3.390008155,,,,,73,-3439469848,40.05730282,,13781773000,2770712699,,,,,,,,40275867807,,54.02307588,143.0483909,,,98560.79611,
Lithuania,LTU,2024,56541398000,,,,,1547740,2888055,3.390008155,,,,,73,284649,40.05730282,,13781773000,2770712699,,,,,,,,40275867807,,54.02307588,143.0483909,,,98560.79611,
Lithuania,LTU,2024,56541398000,,,,,1547740,2888055,3.390008155,,,,,73,98561,40.05730282,,13781773000,2770712699,,,,,,,,40275867807,,54.02307588,143.0483909,,,98560.79611,
Kiribati,KIR,2023,358119037,,88,,93.24272156,,132530,8.703553217,,,0.0399909,,59,-5094095,,,,,0.411750495,-0.096573107,1.099889398,0.587936819,-0.278862417,1.089840889,51.2541,,,43.69398853,107.5869388,0.644,,22.63638421,
Kiribati,KIR,2023,358119037,,88,,93.24272156,,132530,8.703553217,,,0.0399909,,59,3,,,,,0.411750495,-0.096573107,1.099889398,0.587936819,-0.278862417,1.089840889,51.2541,,,43.69398853,107.5869388,0.644,,22.63638421,
Kiribati,KIR,2023,358119037,,88,,93.24272156,,132530,8.703553217,,,0.0399909,,59,23,,,,,0.411750495,-0.096573107,1.099889398,0.587936819,-0.278862417,1.089840889,51.2541,,,43.69398853,107.5869388,0.644,,22.63638421,
Lao PDR,LAO,2023,1.43E+14,,63.6,14.90143967,54.5020093,3511791,7664993,24.42172021,,,2.72021,,50,-1781176779,18.31258445,1.233751655,,100320195,-0.973836362,-0.643278599,0.814461768,-0.832905531,-0.927797914,-1.632254362,64.7588,,,41.5123221,,0.617,,274.1033162,
Lao PDR,LAO,2023,1.43E+14,,63.6,14.90143967,54.5020093,3511791,7664993,24.42172021,,,2.72021,,50,2101,18.31258445,1.233751655,,100320195,-0.973836362,-0.643278599,0.814461768,-0.832905531,-0.927797914,-1.632254362,64.7588,,,41.5123221,,0.617,,274.1033162,
Lao PDR,LAO,2023,1.43E+14,,63.6,14.90143967,54.5020093,3511791,7664993,24.42172021,,,2.72021,,50,274,18.31258445,1.233751655,,100320195,-0.973836362,-0.643278599,0.814461768,-0.832905531,-0.927797914,-1.632254362,64.7588,,,41.5123221,,0.617,,274.1033162,
Latvia,LVA,2023,32726080000,2129358172,92.2,,,965292,1877445,6.039238506,,,25.9948,,73,-670181723,39.73085663,,7771273000,1374347235,0.698113978,0.696560979,0.591089129,1.039860964,1.172222614,0.993027687,119.91,7224351837,,56.11629271,136.632035,0.889,,26170.1408,
Latvia,LVA,2023,32726080000,2129358172,92.2,,,965292,1877445,6.039238506,,,25.9948,,73,49133,39.73085663,,7771273000,1374347235,0.698113978,0.696560979,0.591089129,1.039860964,1.172222614,0.993027687,119.91,7224351837,,56.11629271,136.632035,0.889,,26170.1408,
Latvia,LVA,2023,32726080000,2129358172,92.2,,,965292,1877445,6.039238506,,,25.9948,,73,26170,39.73085663,,7771273000,1374347235,0.698113978,0.696560979,0.591089129,1.039860964,1.172222614,0.993027687,119.91,7224351837,,56.11629271,136.632035,0.889,,26170.1408,
Latvia,LVA,2024,32581270000,,,,,954883,1862441,2.577153194,,,,,72,-1062847222,36.35346716,,7249554000,1470240275,,,,,,,,9497171105,,54.07028531,131.8037769,,,28274.18426,
Latvia,LVA,2024,32581270000,,,,,954883,1862441,2.577153194,,,,,72,52659,36.35346716,,7249554000,1470240275,,,,,,,,9497171105,,54.07028531,131.8037769,,,28274.18426,
Latvia,LVA,2024,32581270000,,,,,954883,1862441,2.577153194,,,,,72,28274,36.35346716,,7249554000,1470240275,,,,,,,,9497171105,,54.07028531,131.8037769,,,28274.18426,
"Macao SAR, China",MAC,2005,2.14E+11,,34.9,57.06071854,92.03614807,251230,473500,5.568253711,0.0876,,13.732,609,,-1709742676,,2.277879953,55961000000,55773336,0.508783102,1.287598014,1.285614014,0.720198452,1.111617446,0.404883742,107.539,1.49E+11,,,136.3722219,,,,
"Macao SAR, China",MAC,2006,2.42E+11,,46.4,49.77560043,92.98312378,276137,498900,7.744519672,0.082900003,,18.1263,547,,-2258215301,,2.193860054,79330000000,56604122,0.345463097,1.021232843,0.97331202,0.434603959,1.102531433,0.314057976,125.081,1.92E+11,,,128.7856891,,,,
"Macao SAR, China",MAC,2007,2.77E+11,,47.3,46.4321785,94.03018951,303722,520900,8.762239413,0.056839999,,21.1571,380,,-5012529274,,2.043450117,98483000000,88730769,0.44861266,0.991429925,0.456923127,0.309399664,0.877206326,0.06248131,152.089,2.16E+11,,,130.6705988,,,,
"Macao SAR, China",MAC,2008,2.87E+11,,49.2,48.17041016,89.81719208,323790,540700,10.07318057,0.101060003,,22.6837,378,,-3137936046,,2.196409941,83734000000,97600046,0.431776792,1.013442874,0.479434997,0.457685977,1.027431726,0.083106764,174.015,2.33E+11,,,126.6071312,,,,
"Macao SAR, China",MAC,2009,2.91E+11,,54,56.21474838,89.30671692,324071,535000,0.922137608,0.05407,,22.9565,553,72,-180747531,,2.533230066,56734000000,73389179,0.160476461,1.345722198,0.605377018,0.706063688,1.280590653,0.592065156,188.792,2.75E+11,,,113.5551133,,,,
"Iran, Islamic Rep.",IRN,2024,1.71E+16,,,,,28574661,91567738,34.24433592,,,,,41,661642,28.88100963,,3.00E+15,,,,,,,,,,,36.23486544,49.71489401,,,7225.710872,
"Iran, Islamic Rep.",IRN,2024,1.71E+16,,,,,28574661,91567738,34.24433592,,,,,41,7226,28.88100963,,3.00E+15,,,,,,,,,,,36.23486544,49.71489401,,,7225.710872,
Iraq,IRQ,2024,2.12E+14,,,,,12008181,46042015,4.369681258,,,,,,1589,,,2.40E+13,,,,,,,,,1.67E+14,,31.9701852,74.73642331,,,34.51195609,
Iraq,IRQ,2024,2.12E+14,,,,,12008181,46042015,4.369681258,,,,,,35,,,2.40E+13,,,,,,,,,1.67E+14,,31.9701852,74.73642331,,,34.51195609,
Israel,ISR,2024,1.69E+12,19863714000,,,,4709795,9974400,5.515360787,,,,,70,-6330800000,52.72687369,,3.73E+11,53815900000,,,,,,,,,,49.44963186,54.4520003,,,12353.02374,
Israel,ISR,2024,1.69E+12,19863714000,,,,4709795,9974400,5.515360787,,,,,70,123214,52.72687369,,3.73E+11,53815900000,,,,,,,,,,49.44963186,54.4520003,,,12353.02374,
Israel,ISR,2024,1.69E+12,19863714000,,,,4709795,9974400,5.515360787,,,,,70,12353,52.72687369,,3.73E+11,53815900000,,,,,,,,,,49.44963186,54.4520003,,,12353.02374,
Ireland,IRL,2024,4.62E+11,,,,,2856577,5380257,3.344584629,,,,,83,655415,49.96083122,,76101537000,,,,,,,,,3.37E+11,,56.15050171,252.9629253,,,121818.5302,
Ireland,IRL,2024,4.62E+11,,,,,2856577,5380257,3.344584629,,,,,83,121819,49.96083122,,76101537000,,,,,,,,,3.37E+11,,56.15050171,252.9629253,,,121818.5302,
French Polynesia,PYF,2002,5.29E+11,,8.2,,,99618,247775,4.214914363,,,0.0129149,,,3099464,,,,2594717,,,,,,,21.0877,,,,,,,,
French Polynesia,PYF,2003,5.40E+11,,14.1,,,101540,251637,1.717268059,,,0.375938,,,-52547970,,,,3915561,,,,,,,23.8836,,,,,,,,
French Polynesia,PYF,2004,5.46E+11,,17.9,,,103335,255654,1.69146021,,,1.78014,,,2861437,,,,15680672,,,,,,,37.5508,,,,,,,,
Latvia,LVA,2005,23349987000,,46,75.41919708,102.6863174,1091799,2238799,10.44533848,0.527069986,,2.71321,1458,66,-584119480,,5.2989254,7110098000,,0.367340833,0.529817045,0.814021409,0.565877914,0.874489903,0.781813085,83.5617,,,,104.5171566,0.818,455.19,,
Latvia,LVA,2006,26344627000,,53.6,74.59651184,103.9654007,1119868,2218357,10.22638507,0.646910012,,4.94243,1766,67,-1493147462,,4.684669971,8280679000,,0.356723547,0.654658258,0.838368714,0.61689353,0.933780432,0.846699059,98.4076,,7.560063458,,105.6953421,0.823,396.55,,
